City,Restaurant,Price,Avg ratings,Total ratings,Delivery time
Pune,Sapkal Foods,100,2.9,80,62
Pune,Mummy Ki Roti,200,2.9,80,79
Pune,Bhookh Lagi,200,2.9,80,77
Kolkata,The Cloud Express,300,2.9,80,84
Bangalore,Friends Euro Restaurant,599,2.9,80,65
Mumbai,Sorrentina - Italian Bakery & Kitchen,300,2.9,80,60
Chennai,Artinci - Indulge Guilt Free!,200,4.2,100,66
Chennai,Bismilla Fine Dining,250,3.2,100,50
Delhi,Level 2 By Radisson Blu,1000,2.9,80,56
Delhi,Indyaki By Radisson Blu,1000,2.9,80,58
Delhi,Oro By Radisson Blu,1000,2.9,80,58
Delhi,Tea Lounge By Radisson Blu,1000,2.9,80,56
Delhi,Cupcakes By Radisson Blu,1000,2.9,80,61
Hyderabad,The Joint Shawarma,400,4,20,32
Pune,Bowls@69,200,2.9,80,72
Hyderabad,Sunrise Tiffins Bakery And Fastfood,200,2.9,80,40
Pune,Thikana,1500,2.9,80,67
Mumbai,Souffle Cake Shop Sion,200,2.9,80,48
Hyderabad,Pista House Restaurant,500,4.1,500,48
Delhi,Shiv Shankar Dhaba,170,4,100,36
Bangalore,The Momo Co.,250,3.8,50,55
Pune,China Wale,200,2.9,80,75
Pune,Meal Box,200,2.9,80,74
Pune,Mothers Canteen,200,2.9,80,72
Chennai,Magil Annam,250,4.4,20,66
Bangalore,Punjabi Dhaba,350,2.9,80,45
Chennai,Tn 03 Cafe,300,2.9,80,63
Bangalore,Voosh Dakshin,129,2.9,80,57
Chennai,Mearth Cafe,500,4.6,20,78
Surat,Spice Petals,800,2.9,80,58
Hyderabad,Hasrat Catering India,300,2.9,80,46
Pune,Garva Biryani,300,3.6,20,34
Mumbai,Ma Laxmi Food Corner,200,2.9,80,60
Chennai,Neythal Restaurant,300,4.2,20,69
Kolkata,'@ Thala-E-Wah,200,2.9,80,69
Kolkata,The Asian Flare,500,4.4,100,81
Mumbai,Mad Momos,250,3.8,500,60
Pune,Krushnakala Khanawal,200,2.9,80,71
Hyderabad,Biryanis And More,350,3.9,100,49
Pune,Cheesiano Pizza(Law College),300,3.9,50,48
Mumbai,New Annapurna Lunch Home,100,2.9,80,48
Bangalore,Salad Matters,550,4.5,100,65
Mumbai,149@Biryani,200,2.9,80,59
Pune,Theobroma,500,4.6,100,32
Bangalore,Pure And Natural,450,2.9,80,47
Mumbai,Origami Japanese & Korean Restaurant,2500,4.4,20,48
Chennai,The Sandwich Club,150,2.9,80,73
Pune,Mcdonald'S Gourmet Burger Collection,600,3.9,50,36
Bangalore,Mcdonald'S Gourmet Burger Collection,600,4.1,20,32
Ahmedabad,Mcdonald'S Gourmet Burger Collection,500,4.4,50,30
Chennai,Mcdonald'S Gourmet Burger Collection,600,4.3,100,40
Mumbai,Mcdonald'S Gourmet Burger Collection,600,4.3,100,36
Surat,Mcdonald'S Gourmet Burger Collection,500,4.2,50,34
Bangalore,Tandoor And Tadka,250,3.8,50,59
Hyderabad,Potful - Claypot Biryanis,500,4,500,77
Hyderabad,Wah! Kulcha,200,3.7,20,77
Ahmedabad,Kfc,400,4.2,500,37
Mumbai,Global Chaska,300,3.4,20,77
Kolkata,New Nijam Biryani & Fast Food,300,2.9,80,60
Bangalore,Suzy Q By 1522,800,4.3,20,47
Kolkata,The Pizza Palace,450,4.5,50,69
Bangalore,Paratha Box - 2X Filling,250,4,100,57
Hyderabad,Lalaji Dilli Wale Chaat,300,2.9,80,66
Mumbai,Aai'S Kitchen,350,2.9,80,60
Mumbai,Elvics Kitchen,300,4.9,20,48
Pune,Breakfast Bee,199,2.9,80,81
Pune,Shazys Food Services,299,2.9,80,75
Pune,House Of Wadapav,199,2.9,80,80
Chennai,Kadalsaar Unavagam,400,2.9,80,75
Kolkata,Supper Me,400,4.3,500,58
Hyderabad,Sher-E-Punjab Dhaba,350,2.9,80,40
Bangalore,Faasos,200,4.1,100,34
Bangalore,Behrouz Biryani,500,4.3,100,48
Bangalore,Oven Story Pizza,600,4.1,100,44
Bangalore,Firangi Bake,400,4.5,20,45
Bangalore,Sweet Truth - Cake And Desserts,450,2.9,80,45
Bangalore,Lunchbox,200,4.1,100,38
Bangalore,The Good Bowl,400,4.2,20,39
Bangalore,The Biryani Life,250,4,20,38
Bangalore,Slay Coffee,200,4.4,20,44
Kolkata,Wow! China Bistro,400,4,100,77
Hyderabad,Mamaz Almandi,300,2.9,80,48
Mumbai,Saavis Magic Kitchen,250,2.9,80,50
Mumbai,Tokyo Treat,1200,2.9,80,47
Mumbai,Sushiholic,1300,3.2,20,40
Mumbai,Fitbox,250,2.9,80,42
Mumbai,U Turn At Khar West,200,2.9,80,60
Hyderabad,A Bowl Affair,300,3.3,20,33
Mumbai,Shaan Chinese,400,2.9,80,37
Chennai,Le Roll Factorie,300,2.9,80,69
Kolkata,Wah Phuchka,100,4.7,50,74
Bangalore,Biryani Trip,400,4.2,100,32
Bangalore,Paratha Envy,400,4.4,100,48
Bangalore,Andhra Gunpowder,400,4.3,500,33
Kolkata,Hot And Fresh Foodies,250,2.9,80,95
Chennai,Mlr Restaurant,450,2.9,80,61
Hyderabad,Nalabheema Kitchen,250,3.9,100,60
Surat,Binayak Fast Food,200,4.5,50,58
Delhi,The Godfathers Cafe,350,2.9,80,62
Pune,Breaking Bread Pune - Mehta Foods,200,2.9,80,48
Kolkata,Monginis,300,4.2,20,36
Mumbai,Momos Magic,200,2.9,80,48
Pune,Food Signal,350,2.9,80,82
Ahmedabad,Nishat Restaurant Tawa Fry,400,4.1,100,34
Kolkata,Hugo And Finn,400,2.9,80,54
Kolkata,Yo Chelo,300,3.9,20,58
Chennai,The Old Mirchi Biryani,700,4.3,500,60
Pune,Parth Veg Nonveg,300,2.9,80,65
Pune,Hotel Vishwa,200,2.9,80,37
Hyderabad,Ssv Foods,180,2.9,80,53
Ahmedabad,Biryani Stock Exchange,400,3,20,46
Ahmedabad,Bowlwrrap By Birmies,300,2.9,80,37
Hyderabad,Tiny Foods Homely Food Court,300,4.1,50,76
Bangalore,Knight Bite,280,2.9,80,51
Chennai,Ponnusamy Hotel Royapettah,400,4.2,100,50
Kolkata,Aalishan Restaurant & Caterer,200,2.9,80,47
Hyderabad,The Kunafa Station,300,3.9,100,39
Chennai,Tropical Fast Food,280,2.9,80,40
Kolkata,Couch Potato,200,4.1,50,51
Kolkata,Aadi Bangali Restaurant,300,2.9,80,43
Kolkata,Kamini Snacks,300,2.9,80,95
Bangalore,Donut Hubb,150,2.9,80,53
Pune,Chitale Ice Cream,250,4.7,20,33
Bangalore,Nisarga Garden,200,4.1,100,56
Bangalore,S R Biriyani House,150,2.7,20,53
Kolkata,Hunger Bite @99,500,2.9,80,47
Ahmedabad,Banana Leaf,500,3.9,50,45
Ahmedabad,Kailash Omlet Center,300,2.9,80,44
Bangalore,Five Star Chicken And Koli Hut,150,2.9,80,55
Hyderabad,Swiss Castle,500,4.6,100,28
Mumbai,Maxim Restaurant - Kerala Special,300,4.2,100,42
Kolkata,Domingos Pizza,250,2.9,80,82
Kolkata,Mrs. Messy,250,2.9,80,70
Delhi,Village Pizza,200,2.9,80,51
Mumbai,Yogi'S Kitchen,1000,4.5,20,52
Kolkata,Caravan Cafe,500,4.4,500,68
Delhi,Parashar Foods,350,3.7,20,34
Hyderabad,Hotel Woodside (Veg),200,4.5,100,30
Pune,Magic Bites,300,2.9,80,65
Kolkata,Ebites@99,200,4.4,50,47
Pune,Hotel Shabnam,300,3.8,20,61
Bangalore,Say Cheese! Pizza,400,3.4,20,54
Bangalore,Burgerhaus Gourmet Burgers,600,3.9,100,58
Mumbai,Hardeep Punjab,600,4.3,1000,57
Bangalore,Wicked Brownies,350,2.9,80,57
Bangalore,Ymia Naidu Caterers,300,2.9,80,55
Mumbai,Tandoori Pizza,500,2.9,80,61
Bangalore,Snack House,300,4.2,50,40
Mumbai,Al Zaiqa,200,2.9,80,51
Ahmedabad,Bombay Pavbhaji,200,2.9,80,51
Surat,Jk'S Food Corner,200,2.9,80,71
Kolkata,Shanghai Social,400,4.2,1000,62
Hyderabad,Cupcake Bliss Cake & Desserts,200,4,20,72
Pune,Shudha Amruttulya,200,4.1,20,80
Mumbai,Black Rose Falooda And Icecreams,150,2.9,80,51
Pune,Golden Dragon Chinese & Momo,300,2,20,68
Mumbai,Ohh My Fudge,100,2.9,80,68
Ahmedabad,Amdavadi Rasoi,200,2.9,80,74
Hyderabad,Monster Burger,200,3.2,20,75
Pune,Siily Chilly,250,3.3,20,52
Delhi,Pao Ji Aamchi Mumbai Se,150,3.1,50,35
Kolkata,Sandwizz,199,2.9,80,98
Hyderabad,The Clay Pot,300,2.9,80,74
Bangalore,Coal Flame Biriyaani,400,2.9,80,67
Pune,Lucky Chinese,300,2.9,80,71
Ahmedabad,Mlf Franco,300,2.9,80,48
Kolkata,Bangaliyana,300,2.9,80,88
Kolkata,New Gharib Nawaz Restaurant,150,4.5,50,53
Hyderabad,Destino Re Defined,250,2.9,80,49
Pune,The Chefs Table,500,2.9,80,64
Bangalore,Tadka Cafe,300,2.9,80,57
Bangalore,Onesta,200,3.9,500,57
Mumbai,China Villa,200,4.1,100,55
Mumbai,Taste Corner,200,2.9,80,37
Mumbai,Smoor,300,4,20,42
Mumbai,Freakin Fried,250,3.9,50,52
Mumbai,Hotel Sunita,250,2.9,80,59
Surat,Radhe Dhokla,200,4.4,500,29
Chennai,Al Baik,500,3.3,20,40
Mumbai,Monster Wok,200,2.9,80,55
Mumbai,Fire Wings,350,3.9,50,37
Kolkata,Down The Lane,800,4.3,20,69
Bangalore,Chichas,250,2.9,80,49
Mumbai,Udupi Veg Fast Food,300,2.9,80,57
Hyderabad,Cake D'Licious,250,3.9,100,50
Bangalore,Kerala Home Food,250,2.9,80,47
Chennai,Lassi N Spicy,200,3.8,50,61
Delhi,Dl Roll Bo55,200,2.9,80,45
Kolkata,Coffee N Mood,500,2.9,80,71
Kolkata,New Maa Tara Hindu Hotel,300,2.9,80,68
Pune,Agatya Thali,250,2.9,80,33
Delhi,Tandoori Kingdom,500,2.9,80,69
Hyderabad,Haldirams,300,4.2,100,33
Bangalore,Maharaja Military Canteen,400,3.9,100,38
Mumbai,Chembur Social,600,3.7,100,59
Ahmedabad,The Brooklyn Creamery - Healthy Ice Cream,200,2.9,80,37
Bangalore,Warmoven Cake & Desserts,200,4.2,100,46
Bangalore,Slurpy Shakes,150,2.9,80,45
Mumbai,Urban Sandwich Co.,350,4.4,50,41
Bangalore,Kouzina Kafe  The Food Court,200,2.9,80,48
Delhi,Nomad Pizza- Traveller Series,700,4.2,50,74
Pune,Kouzina Kafe - The Food Court,200,2.9,80,51
Hyderabad,La Pino'Z Pizza,400,4,500,33
Hyderabad,Urban Monk Fine Baking,600,2.9,80,73
Delhi,Yummy Bites,300,3.8,100,52
Pune,Box8 - Desi Meals,250,3.9,100,37
Pune,Itminaan Biryani - Dum Pukht,250,4.1,20,40
Pune,Mealful Rolls - Meals In A Roll,250,2.9,80,38
Pune,Leancrust Pizza - Thincrust Experts,350,4,20,44
Pune,Nh1 Bowls - Highway To North,250,3.8,20,37
Pune,Zaza 22 Spice Biryani,250,3.6,50,37
Pune,Haldiram,300,4.2,500,65
Hyderabad,Haldirams Sweets And Namkeen,300,4.3,20,31
Pune,Hotel Dawat,300,2.9,80,76
Bangalore,The Dessert Zone,200,3.9,20,47
Mumbai,Raje Misal,300,2.9,80,44
Bangalore,Burger It Up,200,4.1,20,47
Pune,Hotel Al Zaika,300,3.6,50,71
Pune,Delhi Zaika,300,2.9,80,74
Pune,Pallavi Pure Veg,300,2.9,80,35
Pune,Kuai Kitchen,1000,4.2,20,60
Mumbai,Ganesh Chinese Dhaba,200,2.9,80,59
Hyderabad,Kushi Tiffin Center,100,2.9,80,48
Hyderabad,Oh! Punjab,300,4.3,50,75
Delhi,Mehendiram Restaurant & Mocktail Bar,300,2.9,80,52
Delhi,Vhc Food Chain,300,3.9,50,48
Bangalore,Zin Box,700,2.9,80,46
Bangalore,Rickshaw Wala,350,2.9,80,34
Pune,In Between,200,2.9,80,74
Chennai,Sri Balaji Foods And Snacks,180,2.9,80,82
Chennai,Madrass Marina Mess,300,3.9,100,54
Hyderabad,Halal Guys,300,2.9,80,48
Kolkata,Thali'S,300,2.9,80,85
Hyderabad,Pizza And Burgers,300,3.3,20,43
Mumbai,Ya Hayyu Ya Qayyum,200,2.9,80,49
Ahmedabad,La Pino'Z Pizza,400,4.3,500,39
Delhi,The Bhukkad Chowk,400,2.9,80,64
Delhi,That Pizza Place,500,4,50,36
Surat,Hotel Hafiz,250,2.9,80,47
Kolkata,Shivohan Kitchen,150,4.6,20,88
Ahmedabad,Mad Over Juice,200,2.9,80,52
Delhi,The Tangdi Club,400,2.9,80,50
Kolkata,Red Chilli Restaurant,300,2.9,80,97
Chennai,Jack N Jill Foods,300,2.9,80,62
Mumbai,Sai Kiran Indian And Chinese Food,250,2.9,80,40
Chennai,Hotel Virudhunagar Elite,150,2.9,80,57
Kolkata,Al-Baik,300,2.9,80,52
Delhi,Ya Ya Momo,300,4,100,39
Mumbai,Spice Grill,200,2.9,80,49
Pune,Pavlovs,400,2.9,80,54
Kolkata,Biggies Burger,300,4.1,100,53
Hyderabad,Box8 - Desi Meals,250,3.7,50,38
Hyderabad,Itminaan Biryani - Dum Pukht,250,2.9,80,39
Kolkata,Gambit'S Pizza,250,4.1,20,69
Bangalore,Cheese Meets Bread,300,4.6,50,57
Mumbai,Popular Family Restuarant,400,2.9,80,55
Hyderabad,Agra Sandwich Pasta  Momos Corner,300,2.9,80,36
Delhi,Momo Shack,300,4.1,100,44
Chennai,Cafe Express,280,2.9,80,72
Chennai,Gnanambiga Veg,200,4.4,500,73
Ahmedabad,Kwality Walls Frozen Dessert And Ice Cream Shop,300,4.4,100,36
Pune,Loafmaster,300,2.9,80,62
Bangalore,Kwality Walls Frozen Dessert And Ice Cream Shop,300,4.5,20,46
Hyderabad,Deccan Chef,150,2.9,80,34
Bangalore,Apna Ghar,200,2.9,80,45
Bangalore,Bhojnayala,200,2.9,80,45
Bangalore,Bihar Babu,200,2.9,80,39
Chennai,Smiley,200,2.9,80,90
Mumbai,New Shalimar,400,3.9,100,56
Chennai,Sin & Tonic,1000,2.9,80,74
Hyderabad,Swagath Hotel,400,4.3,100,44
Delhi,Laale Di Chaap,350,2.9,80,44
Mumbai,Meal Bowl,300,4.2,100,39
Chennai,Chai World,250,4.4,50,52
Kolkata,Morning Bites,300,2.9,80,93
Kolkata,Bunaphile,300,2.9,80,80
Delhi,Saffron Flavors,300,4,500,44
Kolkata,Nidhees Fast Food,200,2.9,80,83
Bangalore,Chinese Wok (Wok Express),250,3.9,100,61
Mumbai,Casa Mia,500,2.9,80,47
Pune,Hyderabadi Biryani House,150,2.2,20,77
Mumbai,Big Shakes,300,2.9,80,48
Mumbai,Santa Fe Burgers,400,2.9,80,54
Bangalore,Momo Monk,180,4.2,20,39
Mumbai,The Stone Pizza,400,2.9,80,48
Bangalore,Prowl Foods By Tiger Shroff,500,4.4,50,64
Bangalore,Wowffles,400,4.1,50,57
Ahmedabad,La Pinoz Pizza,199,4.1,100,36
Ahmedabad,Bablu Shree Farali Centre,200,3.9,50,35
Bangalore,Bullet Biryani,280,4.4,20,38
Hyderabad,Healthy Food House,100,2.9,80,83
Hyderabad,Lassi N Cafe,200,2.9,80,40
Bangalore,Big Bites,400,2.9,80,53
Hyderabad,Break The Bread-Sandwiches And Burgers,200,3.6,20,35
Hyderabad,Rice++,200,2.9,80,36
Kolkata,Truffoline,250,3.5,20,83
Pune,Master Chef,300,2.9,80,78
Hyderabad,Kritunga Restaurant,500,3.7,500,59
Ahmedabad,Afood Aholic,300,2.9,80,48
Mumbai,Cafe Quba,400,4.1,1000,45
Delhi,Snac Zilla,300,2.9,80,47
Chennai,Perambur Sri Srinivasa Sweets And Snacks,200,4.4,100,61
Chennai,The Sugar Free Keto Kafe - By Artinci,200,4.4,50,64
Pune,Hotel Mawalaj,550,2.9,80,76
Kolkata,Classic Fast Food Centre,200,3.7,50,73
Pune,Malhar Family Restaurant And Bar,300,2.9,80,48
Hyderabad,Fipola Grill House,400,2.9,80,65
Mumbai,Pizza Lover,250,2.9,80,58
Bangalore,Kapoors Chaat Bhandaar,250,4.2,100,55
Bangalore,Tottos Pizza,500,4.6,50,44
Chennai,Burmese Kitchen,100,3.7,50,67
Hyderabad,Reddy Vari Biryani,250,2.9,80,72
Hyderabad,Lalaji Dilli Wale,400,3.4,100,65
Mumbai,Ministry Of Curry,400,4.6,100,49
Kolkata,Nusrats,150,4.7,100,70
Pune,Hot Kathi Rolls,200,2.9,80,45
Chennai,Flameh Shawarma,220,2.9,80,53
Chennai,La Pino'Z Pizza,300,4.2,100,51
Delhi,Puratan Restaurant,1000,2.9,80,57
Kolkata,Arab Knights,350,3.2,20,73
Kolkata,Desi Champaran Meat,300,2.9,80,69
Hyderabad,Punjabi Tadka,250,2.9,80,77
Pune,Punjabi Non Veg,300,2.9,80,75
Bangalore,Emperor,300,2.9,80,56
Kolkata,Burger King,350,4.3,1000,42
Kolkata,O Asia,300,2.9,80,76
Ahmedabad,Haanji Amritsari Kulchas,300,2.9,80,44
Kolkata,Chata Chati,250,2.9,80,70
Chennai,Cake Fairy,250,2.9,80,62
Kolkata,Delicious Dhaba,200,3.4,50,74
Chennai,Sandwich Square,200,4.3,50,62
Bangalore,The Handi Crust,350,2.9,80,54
Kolkata,Wrap And Grill,150,2.9,80,77
Pune,Burgerella,800,2.9,80,87
Pune,Royal Darbar,300,2.9,80,80
Hyderabad,Arabian Grills,300,4.2,100,61
Kolkata,Rimjhim Cafe,300,2.9,80,70
Kolkata,The Bread Ninja,200,2.9,80,77
Hyderabad,Pizza Hut,300,2.9,80,34
Kolkata,The Egg Story,200,2.9,80,66
Hyderabad,Dragon Society,200,3.8,50,34
Pune,Crazy Cheesy (Aundh),500,4.2,20,65
Bangalore,Secretspot Cafe,199,2.9,80,57
Delhi,Combo Express,200,2.9,80,44
Hyderabad,Snappy Snacks Point,200,3.4,20,52
Chennai,Ponnusamy Hotel  Elite,300,4.2,100,48
Mumbai,Bakewills,300,2.9,80,60
Chennai,Jamie'S All Day Breakfast,250,4.4,50,45
Mumbai,Kanchan Foods,350,4.6,50,58
Surat,Bhandari Vishwas Tiffin Corner,200,3.8,20,30
Kolkata,The Exclusive Cake Bakery,300,2.9,80,54
Hyderabad,Mr Chef Mandi House,500,3.5,50,59
Delhi,Desi Matki,300,2.9,80,48
Pune,The Nourish House,350,2.9,80,48
Hyderabad,Biryani Society,200,2.9,80,37
Ahmedabad,Hunger Spot,300,2.9,80,53
Delhi,The Kathi Rolls Point,390,2.9,80,72
Hyderabad,Tajis Food Court,2,2.9,80,68
Chennai,Hotel Sri Guru,280,4.2,20,53
Hyderabad,Lassi & Falooda Co,200,2.9,80,65
Delhi,Love Chinese Corner,300,2.9,80,55
Kolkata,Momo Daju,300,2.9,80,85
Delhi,Pizza Guyz By Hudson Chopsticks,700,4.5,20,79
Mumbai,Talha S Express,250,4.3,20,36
Kolkata,The Olde House Eatery,600,2.9,80,82
Kolkata,The Banglar Rannaghar,300,2.9,80,76
Kolkata,Fatimas Kitchen,150,2.9,80,51
Mumbai,Bombay Chang,300,2.9,80,58
Hyderabad,Theboardgamecafe,500,2.9,80,39
Mumbai,Cloud Crown,350,4.4,20,43
Ahmedabad,Lapinoz Pizza,199,4.2,100,45
Delhi,Lords Of Shawarma (Pitampura),200,3.1,100,51
Mumbai,Mejwani,300,3.3,20,56
Kolkata,24 Seven,200,4.2,20,72
Bangalore,Madras Meal Company,250,4.1,100,39
Bangalore,Soros Flavor Coffee,300,2.9,80,48
Bangalore,Goodness Bakery,100,2.9,80,64
Kolkata,Punjabi Dhabay,250,2.9,80,61
Delhi,Gourmet Tandoor,150,2.9,80,79
Kolkata,Aalamir,200,2.9,80,48
Hyderabad,Mandistan,400,3.6,20,69
Chennai,Biriyani Venuma,400,2.9,80,66
Bangalore,Kaati Zone Rolls And Wraps,200,3.9,50,40
Bangalore,Simpli Namdhari,500,4.4,20,46
Pune,Kareem'S,250,3.8,100,59
Kolkata,Swadist,600,2.9,80,90
Kolkata,The Sandbox Cafe,300,2.9,80,71
Bangalore,The Bowl Company,300,4.2,1000,53
Delhi,Spicy Crave,200,4,50,74
Hyderabad,Wow! China,400,3.9,100,62
Delhi,Wow! Momo,300,3.8,20,40
Delhi,Wow! China,400,3.5,20,39
Kolkata,Erestro,400,4.5,100,90
Bangalore,Yum Yum Kolkata,400,4.4,100,63
Kolkata,The Tandoori Startup,300,4.5,20,62
Delhi,Tandoori Chamcha,300,3.8,100,53
Hyderabad,Nizami Shawarma,250,2.9,80,65
Hyderabad,Robin Pizza Den,200,2.9,80,59
Chennai,Haka,500,4.3,20,70
Bangalore,Taste Of Tibet,250,4.6,50,39
Delhi,Madhushala,600,2.9,80,60
Pune,Shree Maharaja,100,4.2,20,65
Hyderabad,Shawarma Spot,200,2.9,80,76
Kolkata,Khana Americana,250,2.9,80,92
Mumbai,Zaika Restaurant,200,3.5,50,57
Chennai,Joes Gourmet,300,4.3,50,56
Hyderabad,Crumbled Cheese,350,4.3,50,39
Pune,Burger.Com,200,2.9,80,81
Mumbai,Cafe Samrat,300,2.9,80,41
Surat,New Janta Ice Cream,200,4.1,20,34
Chennai,Lets Eat,300,2.9,80,58
Ahmedabad,The Fusion Pizza,500,4,20,74
Hyderabad,Vadapav & More,200,2.9,80,63
Bangalore,Ciro'S Pizzeria,1000,4,50,37
Delhi,Chotiwala -The Mouth Watering Food,300,2.9,80,61
Pune,Bombay Chinese Mh 02,200,2.9,80,67
Delhi,Khan Chacha Hyderabadi,300,2.9,80,61
Kolkata,Parasnath Fast Food,300,2.9,80,80
Surat,Concord Restaurant,300,4,100,72
Kolkata,Heal Thy Food,500,2.9,80,85
Chennai,Continent Vegetaria,200,2.9,80,84
Delhi,Chines Hot Hub,199,2.9,80,52
Kolkata,Gitanjali Eating House,300,4.2,20,74
Kolkata,Poached Onion,700,2.9,80,73
Kolkata,The Good Food Cafe By Nature'S Basket,750,2.9,80,60
Delhi,Shahenshah Taste Me Baap,300,2.9,80,62
Delhi,Bemisal Dharmender Hotel,300,2.9,80,55
Delhi,Express Sanjha Chulha Pure Veg,300,2.9,80,63
Delhi,Mdh Masala Legendry Since 1960,300,2.9,80,60
Pune,Annapurna Catering And Service Provider,300,2.9,80,50
Chennai,Syeds Biriyani And Fast Food,250,2.9,80,71
Ahmedabad,The Chess Cafe,400,2.9,80,55
Hyderabad,Tasim - On The Go,300,4.3,50,41
Chennai,Southside Taco,500,4.4,100,69
Kolkata,Kitchen By The Pond,200,2.9,80,94
Delhi,Chaubara,250,4.4,20,71
Hyderabad,Golden Dragon,150,2.9,80,57
Pune,Trattoria By Toscano,1200,2.9,80,59
Hyderabad,Cravings,250,2.9,80,58
Mumbai,Mini Pakwan Dry And Fry,205,2.9,80,46
Chennai,Mystery Of Brew,200,2.9,80,78
Delhi,Sanjha Chulha Since 1979,300,2.9,80,55
Pune,Sweet Bengal,150,4.5,50,39
Kolkata,Sharma Tiffin,200,2.9,80,53
Mumbai,The Food Maniac,200,2.9,80,56
Chennai,Khichdi Experiment,250,3.9,50,52
Chennai,The Biryani Experiment,500,3.6,50,56
Chennai,Paratha Experiment,200,4.1,50,54
Chennai,Bowlsome,250,3.2,20,54
Chennai,That Pizza Place,500,2.9,80,61
Bangalore,Natraj Chole Bhature,299,4.2,500,46
Delhi,Moolchand Chur Chur Naan & Paratha Since 1979,300,2.9,80,62
Hyderabad,Coconut Juice Bar,200,4.5,50,64
Pune,The Momo Panda,200,4.3,50,34
Hyderabad,Healing Rice Bowls,200,3.3,20,70
Hyderabad,Cane Land,150,2.9,80,88
Chennai,Modern Malayali Kitchen,300,4.3,50,54
Bangalore,Golden Chai,200,4.3,20,50
Bangalore,Senoritas Mexican Kitchen By Little Italy,500,3.8,20,56
Chennai,Senoritas Mexican Kitchen By Little Italy,500,2.9,80,48
Mumbai,China Garden Restaurant,300,2.9,80,40
Chennai,Kurtos Cremeria,400,2.9,80,72
Kolkata,Chinese Empire,300,2.9,80,96
Hyderabad,Gully Lounge,493,2.9,80,67
Pune,Madhur Pure Veg,500,3.9,20,33
Mumbai,Quick Bite Fast Food And Juice,350,2.9,80,50
Hyderabad,The Sandwich Story,200,2.9,80,72
Kolkata,Dil Ka Dabba,120,4.5,50,76
Mumbai,Keventers Ice Creamery,300,2.9,80,37
Kolkata,The Cake Craft,700,2.9,80,65
Hyderabad,Bachelor Burgers,200,3.4,20,47
Hyderabad,Bakers S Street,450,2.9,80,58
Delhi,Cheesecake & Co,350,4.3,50,40
Chennai,Nellai Fast Food,300,3.8,20,47
Hyderabad,Tameems Shawarma,270,2.9,80,61
Chennai,Burger It Up,200,4.3,100,53
Kolkata,Hangry Baba,300,2.9,80,67
Bangalore,Cakes Joint,200,2.9,80,64
Kolkata,Veers Kitchen,400,2.9,80,85
Pune,Her Paratha Factory,200,2.9,80,40
Pune,Classic Pav Bhaji,200,2.9,80,40
Hyderabad,Ath - All Things Healthy!,200,4,100,63
Hyderabad,The Waffle Co,200,4.2,50,61
Surat,The Bakers Dozen,300,4.2,50,52
Surat,Luxuria Cakes N Bakes,150,4.1,20,65
Bangalore,Food Court By Kitchens@,450,2.9,80,68
Bangalore,Punjabi Zaika,300,4.1,50,55
Delhi,The Kababs & Curry,300,2.9,80,56
Hyderabad,Hungry Treats,200,2.9,80,69
Hyderabad,House Of Burger,150,2.9,80,43
Hyderabad,Zouq Fusion Foods,800,2.8,20,83
Chennai,Warmoven Cake & Desserts,200,4.5,100,62
Chennai,Indiana Burgers,200,4.6,50,54
Bangalore,Piazza Pizza By Little Italy,500,3.8,20,53
Bangalore,Homelike,300,3.2,20,55
Hyderabad,Andhra Gunpowder,280,4.4,1000,45
Bangalore,Ath - All Things Healthy!,200,4.5,100,57
Bangalore,The Shake Company,300,2.9,80,53
Pune,Sub Culture,400,2.9,80,71
Ahmedabad,Raj Omlet Center,200,3.7,20,49
Kolkata,Bong Chinese,200,4.3,50,66
Kolkata,Food Buddyz,300,2.9,80,78
Surat,Eggs Cafe,300,2.9,80,82
Kolkata,Paris Bakery,280,2.9,80,82
Pune,High Garden,400,2.9,80,55
Hyderabad,Bakers Magic,350,2.9,80,54
Chennai,Rotticious,250,2.9,80,53
Bangalore,Desserted,600,2.9,80,44
Surat,Happy Egg Point,150,3.6,50,82
Bangalore,Juno,300,2.9,80,68
Bangalore,Arabian Palace Restaurant,200,2.9,80,62
Hyderabad,Kulfi & Falooda Project,200,2.7,20,67
Pune,H Dragon Chinese Center,200,2.9,80,66
Mumbai,Khurram Bhai,300,2.9,80,46
Kolkata,Drooling Panda,300,4.3,50,90
Ahmedabad,Page One,250,2.9,80,54
Mumbai,Wah Malvan,299,2.9,80,57
Hyderabad,Coastal Chops,300,2.9,80,75
Ahmedabad,Punjab Da Chaska,250,2.9,80,50
Surat,Murlidhar Restaurant,280,2.9,80,54
Kolkata,Pizza Kingz,250,2.9,80,40
Bangalore,Skoosh Bubble Tea,300,4.4,20,48
Chennai,Pizza Lounge,250,2.9,80,63
Ahmedabad,The Lio' Pizza,500,4,100,32
Pune,Grab Popcorn,200,2.9,80,54
Chennai,Kalil Rahman Biryani Kadai,280,2.9,80,83
Delhi,Hamiz Laziz Foods,350,4.5,50,64
Hyderabad,Cakes11,200,4,100,64
Delhi,Clay-1 Grill,400,4.1,100,77
Mumbai,Dola Kitchen And Bar,850,2.9,80,45
Kolkata,Beetbox Health Bar,300,4.7,20,66
Mumbai,Afra Alfaham Grill Corner,400,2.9,80,57
Ahmedabad,The South Spot,400,4.7,20,49
Kolkata,Taste House,280,2.9,80,69
